date,repo_url,stars
2026-09-05,https://github.com/ruvnet/metaharness,630
2026-09-05,https://github.com/ruvnet/ruflo,70566
2026-09-05,https://github.com/s1dashu/ip-as-logo-skill,4954
2026-09-05,https://github.com/samber/cc-skills-golang,3174
2026-09-05,https://github.com/shanraisshan/claude-code-best-practice,65617
2026-09-05,https://github.com/shareAI-lab/learn-claude-code,76111
2026-09-05,https://github.com/shlokkhemani/rabbithole,310
2026-09-05,https://github.com/sickn33/agentic-awesome-skills,46009
2026-09-05,https://github.com/silasxbt/anti-api,500
2026-09-05,https://github.com/sirmalloc/ccstatusline,12775
2026-09-05,https://github.com/siteboon/claudecodeui,13584
2026-09-05,https://github.com/slopus/happy,23645
2026-09-05,https://github.com/smtg-ai/claude-squad,8428
2026-09-05,https://github.com/snyk/agent-scan,3010
2026-09-05,https://github.com/steipete/CodexBar,20949
2026-09-05,https://github.com/stickerdaniel/linkedin-mcp-server,3352
2026-09-05,https://github.com/tech-leads-club/agent-skills,5129
2026-09-05,https://github.com/teng-lin/notebooklm-py,19155
2026-09-05,https://github.com/thedotmack/claude-mem,93255
2026-09-05,https://github.com/trailhq/Graft,5575
2026-09-05,https://github.com/travisvn/awesome-claude-skills,14971
2026-09-05,https://github.com/tt-a1i/archify,48863
2026-09-05,https://github.com/twostraws/SwiftUI-Agent-Skill,4653
2026-09-05,https://github.com/vercel-labs/agent-skills,30861
2026-09-05,https://github.com/vercel-labs/skills,30442
2026-09-05,https://github.com/virgiliojr94/book-to-skill,28627
2026-09-05,https://github.com/wanghuan9/skilldock,512
2026-09-05,https://github.com/wanshuiyin/Auto-claude-code-research-in-sleep,15746
2026-09-05,https://github.com/wasp-lang/open-saas,15730
2026-09-05,https://github.com/winfunc/opcode,22394
2026-09-05,https://github.com/wonderwhy-er/DesktopCommanderMCP,9490
2026-09-05,https://github.com/wshobson/agents,39435
2026-09-05,https://github.com/wuyoscar/GPT-Image2-Skill,5156
2026-09-05,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,143371
2026-09-05,https://github.com/xbtlin/ai-berkshire,16184
2026-09-05,https://github.com/xingkongliang/skills-manager,4462
2026-09-05,https://github.com/ykdojo/claude-code-tips,10036
2026-09-05,https://github.com/yzfly/Awesome-MCP-ZH,7630
2026-09-05,https://github.com/zebbern/claude-code-guide,4602
2026-09-05,https://github.com/zhaoxuya520/reverse-skill,34655
2026-09-05,https://github.com/zilliztech/claude-context,12468
2026-09-05,https://github.com/zubair-trabzada/geo-seo-claude,10293
2026-09-05,https://github.com/1517005260/graph-rag-agent,2332
2026-09-05,https://github.com/Accenture/AmpliGraph,2238
2026-09-05,https://github.com/AgriciDaniel/claude-obsidian,14643
2026-09-05,https://github.com/Anbeeld/AGENTS.md,158
2026-09-05,https://github.com/ApodexAI/FrontierAgent,1778
2026-09-05,https://github.com/ArthurClune/claude-md-examples,142
2026-09-05,https://github.com/Azure-Samples/graphrag-accelerator,2409
2026-09-05,https://github.com/BayramAnnakov/claude-reflect,1427
2026-09-05,https://github.com/Claudate/project-multilevel-index,139
2026-09-05,https://github.com/DenisSergeevitch/repo-task-proof-loop,728
2026-09-05,https://github.com/DeusData/codebase-memory-mcp,42293
2026-09-05,https://github.com/Devin-AXIS/iPolloWork,5337
2026-09-05,https://github.com/Egonex-AI/Understand-Anything,81561
2026-09-05,https://github.com/FalkorDB/FalkorDB,5885
2026-09-05,https://github.com/Fission-AI/OpenSpec,67364
2026-09-05,https://github.com/FlorianBruniaux/claude-cowork-guide,245
2026-09-05,https://github.com/Gentleman-Programming/agent-teams-lite,1249
2026-09-05,https://github.com/Gitlawb/zero,1655
2026-09-05,https://github.com/Graphify-Labs/graphify,114921
2026-09-05,https://github.com/Infrasity-Labs/dev-gtm-claude-skills,122
2026-09-05,https://github.com/IsHexx/system-prompts-and-models-of-ai-tools-chinese,1230
2026-09-05,https://github.com/JohnRiceML/clawport-ui,906
2026-09-05,https://github.com/JuliusBrussee/cavekit,1142
2026-09-05,https://github.com/Kohaku-Lab/KohakuTerrarium,497
2026-09-05,https://github.com/Kulaxyz/self-learning-skills,947
2026-09-05,https://github.com/LukeRenton/explore-claude-code,308
2026-09-05,https://github.com/MaJerle/c-code-style,1345
2026-09-05,https://github.com/Nanako0129/sepia,2220
2026-09-05,https://github.com/Natfii/UnrealClaude,896
2026-09-05,https://github.com/OSU-NLP-Group/HippoRAG,3980
2026-09-05,https://github.com/OpenSPG/openspg,2230
2026-09-05,https://github.com/Orkas-AI/Orkas,1722
2026-09-05,https://github.com/Piebald-AI/claude-code-system-prompts,12580
2026-09-05,https://github.com/Pimzino/claude-code-spec-workflow,3856
2026-09-05,https://github.com/Pimzino/spec-workflow-mcp,4291
2026-09-05,https://github.com/PleasePrompto/notebooklm-mcp,3405
2026-09-05,https://github.com/Priivacy-ai/spec-kitty,1598
2026-09-05,https://github.com/SethGammon/Citadel,916
2026-09-05,https://github.com/Signet-AI/signetai,266
2026-09-05,https://github.com/StreetLamb/tribe,1084
2026-09-05,https://github.com/ThaddaeusSandidge/BorisChernyClaudeMarkdown,192
2026-09-05,https://github.com/TheColliny/FableClaudeMDForOpus,248
2026-09-05,https://github.com/TheDecipherist/claude-code-mastery,545
2026-09-05,https://github.com/ThibautBaissac/rails_ai_agents,659
2026-09-05,https://github.com/TinyAGI/tinyagi,3611
2026-09-05,https://github.com/WoJiSama/skill-based-architecture,554
2026-09-05,https://github.com/WorldFlowAI/everything-claude-code,2184
2026-09-05,https://github.com/Yeachan-Heo/oh-my-codex,32993
2026-09-05,https://github.com/Yvictor/TradingGym,1915
2026-09-05,https://github.com/ZSeven-W/openpencil,5834
2026-09-05,https://github.com/aakashg/pm-claude-code-setup,152
2026-09-05,https://github.com/abhigyanpatwari/GitNexus,47036
2026-09-05,https://github.com/abhishekray07/claude-md-templates,322
2026-09-05,https://github.com/agent-sh/agnix,404
2026-09-05,https://github.com/aiblueprinthq/ai-blueprint,357
2026-09-05,https://github.com/alexeykrol/claude-code-starter,192
2026-09-05,https://github.com/alirezarezvani/ClaudeForge,424
2026-09-05,https://github.com/astrio-labs/forall,597
2026-09-05,https://github.com/athensresearch/athens,6302
2026-09-05,https://github.com/augmnt/augments-mcp-server,128
2026-09-05,https://github.com/automazeio/ccpm,8363
2026-09-05,https://github.com/awslabs/aidlc-workflows,4361
2026-09-05,https://github.com/bradygaster/squad,3159
2026-09-05,https://github.com/buildermethods/agent-os,5376
2026-09-05,https://github.com/centminmod/my-claude-code-setup,2621
2026-09-05,https://github.com/ciembor/agent-rules-books,2689
2026-09-05,https://github.com/clawplays/ospec,485
2026-09-05,https://github.com/coder/xum,2003
2026-09-05,https://github.com/colbymchenry/codegraph,69703
2026-09-05,https://github.com/cyberagiinc/DevDocs,2106
2026-09-05,https://github.com/danyuchn/asd-ste100-skill,1807
2026-09-05,https://github.com/dennisdoomen/CSharpGuidelines,776
2026-09-05,https://github.com/devoxx/DevoxxGenieIDEAPlugin,679
2026-09-05,https://github.com/doobidoo/mcp-memory-service,1925
2026-09-05,https://github.com/dromara/liteflow,3844
2026-09-05,https://github.com/drona23/claude-token-efficient,6009
2026-09-05,https://github.com/dsifry/metaswarm,412
2026-09-05,https://github.com/eneskirca/nodeterm,1750
2026-09-05,https://github.com/enulus/OpenPackage,613
2026-09-05,https://github.com/ersinkoc/project-architect,255
2026-09-05,https://github.com/fjb040911/ai-rules,516
2026-09-05,https://github.com/formulahendry/mcp-server-spec-driven-development,437
2026-09-05,https://github.com/gadievron/raptor,3712
2026-09-05,https://github.com/gemini-cli-extensions/conductor,3729
2026-09-05,https://github.com/getzep/graphiti,30604
2026-09-05,https://github.com/github/spec-kit,133562
2026-09-05,https://github.com/gocn/knowledge,2662
2026-09-05,https://github.com/grapeot/context-infrastructure,744
2026-09-05,https://github.com/gsd-build/get-shit-done,64597
2026-09-05,https://github.com/gsd-build/gsd-2,7774
2026-09-05,https://github.com/hitmux/HitCC,750
2026-09-05,https://github.com/hkcanan/katmer-code,473
2026-09-05,https://github.com/huangserva/claude-code-cli,627
2026-09-05,https://github.com/iannuttall/claude-sessions,1207
2026-09-05,https://github.com/iannuttall/dotagents,708
2026-09-05,https://github.com/iannuttall/source-agents,124
2026-09-05,https://github.com/infragate/capa,737
2026-09-05,https://github.com/intellectronica/ruler,2909
2026-09-05,https://github.com/ithiria894/awesome-claude-code-workflows,121
2026-09-05,https://github.com/jarrodwatts/claude-code-config,1063
2026-09-05,https://github.com/jbarbier/CLAUDE.md,495
2026-09-05,https://github.com/josix/awesome-claude-md,576
2026-09-05,https://github.com/keskinonur/claude-code-ios-dev-guide,828
2026-09-05,https://github.com/kimsungwhee/apple-docs-mcp,1369
2026-09-05,https://github.com/lak7/devildev,612
2026-09-05,https://github.com/leonardomso/rust-skills,486
2026-09-05,https://github.com/leopiney/linus-torvalds-skills,282
2026-09-05,https://github.com/liangdabiao/tikhub_api_skill,126
2026-09-05,https://github.com/liuhuanyong/QASystemOnMedicalKG,7367
2026-09-05,https://github.com/lucas-flatwhite/claude-code-system-prompts,155
2026-09-05,https://github.com/mainframecomputer/orchestra,759
2026-09-05,https://github.com/maxritter/pilot-shell,2066
2026-09-05,https://github.com/mims-harvard/AutoScientists,737
2026-09-05,https://github.com/miqdadbadjuber/anti-slop,1046
2026-09-05,https://github.com/modu-ai/moai-adk,1200
2026-09-05,https://github.com/mouredev/hello-sdd,460
2026-09-05,https://github.com/multica-ai/andrej-karpathy-skills,210287
2026-09-05,https://github.com/nextlevelbuilder/goclaw,3586
2026-09-05,https://github.com/open-gitagent/gitagent,673
2026-09-05,https://github.com/open-gsd/gsd-pi,1200
2026-09-05,https://github.com/opensesh/KARIMO,284
2026-09-05,https://github.com/panaversity/learn-agentic-ai,4354
2026-09-05,https://github.com/promptadvisers/claudex,119
2026-09-05,https://github.com/pykeen/pykeen,2034
2026-09-05,https://github.com/rahulnyk/knowledge_graph,4029
2026-09-05,https://github.com/raphaelmansuy/edgequake,2086
2026-09-05,https://github.com/realrossmanngroup/no_ai_slop_writing_rules,671
2026-09-05,https://github.com/redongreen/uSpec,241
2026-09-05,https://github.com/revfactory/harness,8903
2026-09-05,https://github.com/robert-mcdermott/ai-knowledge-graph,2947
2026-09-05,https://github.com/rohitg00/awesome-claude-code-toolkit,2590
2026-09-05,https://github.com/rohitg00/pro-workflow,2808
2026-09-05,https://github.com/scanaislop/aislop,595
2026-09-05,https://github.com/sdi2200262/agentic-project-management,2404
2026-09-05,https://github.com/severity1/claude-agent-sdk-go,170
2026-09-05,https://github.com/severity1/claude-code-auto-memory,158
2026-09-05,https://github.com/shotgun-sh/shotgun,682
2026-09-05,https://github.com/sipyourdrink-ltd/bernstein,1101
2026-09-05,https://github.com/snarktank/antfarm,2499
2026-09-05,https://github.com/sno-ai/mda,616
2026-09-05,https://github.com/stablyai/orca,62016
2026-09-05,https://github.com/steipete/agent-rules,5693
2026-09-05,https://github.com/technillogue/ptx-isa-markdown,228
2026-09-05,https://github.com/tgoai/tgo,608
2026-09-05,https://github.com/thClaws/thClaws,1214
2026-09-05,https://github.com/timescale/pg-aiguide,1835
2026-09-05,https://github.com/topoteretes/cognee,30487
2026-09-05,https://github.com/trailofbits/claude-code-config,2101
2026-09-05,https://github.com/trevor-nichols/agentrules-architect,122
2026-09-05,https://github.com/tzachbon/smart-ralph,533
2026-09-05,https://github.com/varunshenoy/GraphGPT,4426
2026-09-05,https://github.com/vercel-labs/lat.md,1899
2026-09-05,https://github.com/vitali87/code-graph-rag,4981
2026-09-05,https://github.com/vstorm-co/pydantic-deepagents,1058
2026-09-05,https://github.com/webdevtodayjason/context-forge,149
2026-09-05,https://github.com/wesammustafa/Claude-Code-Everything-You-Need-to-Know,2958
2026-09-05,https://github.com/wilwaldon/Claude-Code-Frontend-Design-Toolkit,1064
2026-09-05,https://github.com/withkynam/vibecode-pro-max-kit,1115
2026-09-05,https://github.com/xerrors/Yuxi,6686
2026-09-05,https://github.com/xu-xiang/everything-claude-code-zh,1930
2026-09-05,https://github.com/yegor256/prompt,157
2026-09-05,https://github.com/yetone/cumora,3479
2026-09-05,https://github.com/yoheinakajima/instagraph,3553
2026-09-05,https://github.com/yusufkaraaslan/Skill_Seekers,14916
2026-09-05,https://github.com/yzhao062/agent-style,670
2026-09-05,https://github.com/zhu1090093659/spec_driven_develop,978
2026-09-05,https://github.com/zino-rs/zino,1148
2026-09-05,https://github.com/zjukg/KG-LLM-Papers,2228
2026-09-05,https://github.com/zjunlp/DeepKE,4475
2026-09-05,https://github.com/zubair-trabzada/ai-legal-claude,1717
2026-09-05,https://github.com/zubair-trabzada/ai-sales-team-claude,1093
2026-09-06,https://github.com/0x0funky/agent-sprite-forge,4020
2026-09-06,https://github.com/0x4m4/hexstrike-ai,11569
2026-09-06,https://github.com/AgriciDaniel/claude-ads,8862
2026-09-06,https://github.com/AgriciDaniel/claude-seo,16427
2026-09-06,https://github.com/Alishahryar1/free-claude-code,53452
2026-09-06,https://github.com/AminBlg/SimpleEnglish,3206
2026-09-06,https://github.com/AvdLee/SwiftUI-Agent-Skill,3497
2026-09-06,https://github.com/BeehiveInnovations/pal-mcp-server,11734
2026-09-06,https://github.com/BloopAI/vibe-kanban,28020
2026-09-06,https://github.com/Cassette-Editor/oh-my-cassette,131
2026-09-06,https://github.com/Cesarjoquin/shopify-mcp,140
2026-09-06,https://github.com/ChinaSiro/claude-code-sourcemap,9657
2026-09-06,https://github.com/DevnorsAI/devnors-data-mcp,269
2026-09-06,https://github.com/Donchitos/Claude-Code-Game-Studios,24843
2026-09-06,https://github.com/EliaAlberti/cpr-compress-preserve-resume,508
2026-09-06,https://github.com/Enderfga/claw-orchestrator,568
2026-09-06,https://github.com/EveryInc/compound-engineering-plugin,24882
2026-09-06,https://github.com/FlorianBruniaux/claude-code-ultimate-guide,5905
2026-09-06,https://github.com/Imbad0202/academic-research-skills,46511
2026-09-06,https://github.com/Jeffallan/claude-skills,11341
2026-09-06,https://github.com/JimLiu/baoyu-design,3950
2026-09-06,https://github.com/JuliusBrussee/caveman,103873
2026-09-06,https://github.com/K-Dense-AI/scientific-agent-skills,43179
2026-09-06,https://github.com/KKKKhazix/khazix-skills,20453
2026-09-06,https://github.com/Maciek-roboblog/Claude-Code-Usage-Monitor,8672
2026-09-06,https://github.com/MadsLorentzen/ai-job-search,40994
2026-09-06,https://github.com/Manavarya09/design-extract,4050
2026-09-06,https://github.com/MengTo/Skills,5827
2026-09-06,https://github.com/NVIDIA/SkillSpector,16347
2026-09-06,https://github.com/NVIDIA/skills,3213
2026-09-06,https://github.com/NanmiCoder/cc-haha,14286
2026-09-06,https://github.com/Nutlope/hallmark,28149
2026-09-06,https://github.com/Orchestra-Research/AI-Research-SKILLs,12359
2026-09-06,https://github.com/OthmanAdi/planning-with-files,26660
2026-09-06,https://github.com/Q00/ouroboros,5781
2026-09-06,https://github.com/Shubhamsaboo/awesome-llm-apps,136337
2026-09-06,https://github.com/SuperClaude-Org/SuperClaude_Framework,23871
2026-09-06,https://github.com/TabularisDB/tabularis,4740
2026-09-06,https://github.com/ToolJet/ToolJet,40850
2026-09-06,https://github.com/Vincentwei1021/video-shotcraft,7588
2026-09-06,https://github.com/VoltAgent/awesome-agent-skills,33822
2026-09-06,https://github.com/VoltAgent/awesome-claude-code-subagents,24892
2026-09-06,https://github.com/Waishnav/devspace,4490
2026-09-06,https://github.com/Wei-Shaw/claude-relay-service,12590
2026-09-06,https://github.com/Yeachan-Heo/oh-my-claudecode,39030
2026-09-06,https://github.com/YishenTu/claudian,15182
2026-09-06,https://github.com/a-bonus/google-docs-mcp,656
2026-09-06,https://github.com/addsumtech/slides_maker,502
2026-09-06,https://github.com/addyosmani/agent-skills,92521
2026-09-06,https://github.com/affaan-m/ECC,250570
2026-09-06,https://github.com/ageerle/ruoyi-ai,5683
2026-09-06,https://github.com/agentskills/agentskills,25079
2026-09-06,https://github.com/alchaincyf/huashu-design,23908
2026-09-06,https://github.com/alirezarezvani/claude-skills,25598
2026-09-06,https://github.com/anbeime/skill,6260
2026-09-06,https://github.com/antfu/skills,5855
2026-09-06,https://github.com/anthropics/claude-code,144230
2026-09-06,https://github.com/anthropics/claude-code-action,8801
2026-09-06,https://github.com/anthropics/claude-plugins-official,35960
2026-09-06,https://github.com/anthropics/life-sciences,590
2026-09-06,https://github.com/anthropics/skills,174780
2026-09-06,https://github.com/asgeirtj/system_prompts_leaks,64268
2026-09-06,https://github.com/atilaahmettaner/tradingview-mcp,4364
2026-09-06,https://github.com/awdr74100/figwright,684
2026-09-06,https://github.com/badseal/ssh-skill,500
2026-09-06,https://github.com/blader/humanizer,43904
2026-09-06,https://github.com/borski/travel-hacking-toolkit,652
2026-09-06,https://github.com/browserbase/skills,3710
2026-09-06,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,3692
2026-09-06,https://github.com/calesthio/OpenMontage,56334
2026-09-06,https://github.com/career-ops-hq/career-ops,70307
2026-09-06,https://github.com/cathrynlavery/diagram-design,32018
2026-09-06,https://github.com/chenhg5/cc-connect,15371
2026-09-06,https://github.com/chuspeeism/dashi-ppt-skill,7591
2026-09-06,https://github.com/citrolabs/ego-lite,15125
2026-09-06,https://github.com/claude-code-best/claude-code,22381
2026-09-06,https://github.com/cloudflare/security-audit-skill,3233
2026-09-06,https://github.com/codexstar69/bug-hunter,501
2026-09-06,https://github.com/coleam00/context-engineering-intro,13822
2026-09-06,https://github.com/coreyhaines31/marketingskills,47273
2026-09-06,https://github.com/czlonkowski/n8n-mcp,22841
2026-09-06,https://github.com/davidondrej/skills,3954
2026-09-06,https://github.com/davila7/claude-code-templates,30546
2026-09-06,https://github.com/decolua/9router,27228
2026-09-06,https://github.com/diegosouzapw/OmniRoute,61843
2026-09-06,https://github.com/diet103/claude-code-infrastructure-showcase,10016
2026-09-06,https://github.com/earthtojake/text-to-cad,14486
2026-09-06,https://github.com/eternityspring/shuohao-skills,3068
2026-09-06,https://github.com/eze-is/web-access,8862
2026-09-06,https://github.com/farion1231/cc-switch,131307
2026-09-06,https://github.com/feder-cr/AIHawk,30316
2026-09-06,https://github.com/firecrawl/firecrawl-mcp-server,7407
2026-09-06,https://github.com/frankbria/ralph-claude-code,9622
2026-09-06,https://github.com/freecodexyz/free-code,8735
2026-09-06,https://github.com/garrytan/gstack,131664
2026-09-06,https://github.com/getagentseal/codeburn,10864
2026-09-06,https://github.com/github/awesome-copilot,38683
2026-09-06,https://github.com/google-labs-code/stitch-skills,8257
2026-09-06,https://github.com/google/skills,19582
2026-09-06,https://github.com/googleworkspace/cli,30755
2026-09-06,https://github.com/gotalab/cc-sdd,3654
2026-09-06,https://github.com/hangwin/mcp-chrome,12386
2026-09-06,https://github.com/heilcheng/awesome-agent-skills,6178
2026-09-06,https://github.com/hesreallyhim/awesome-claude-code,53587
2026-09-06,https://github.com/holaboss-ai/holaOS,11158
2026-09-06,https://github.com/iOfficeAI/AionUi,32610
2026-09-06,https://github.com/iflytek/skillhub,5033
2026-09-06,https://github.com/internet-court/internet-court-skill,5409
2026-09-06,https://github.com/isjiamu/gzh-design-skill,3530
2026-09-06,https://github.com/jacob-bd/gemini-notebook-mcp-cli,6031
2026-09-06,https://github.com/jakubkrehel/make-interfaces-feel-better,3361
2026-09-06,https://github.com/jakubkrehel/skills,5883
2026-09-06,https://github.com/jarrodwatts/claude-hud,27851
2026-09-06,https://github.com/jihe520/MathModelAgent,4243
2026-09-06,https://github.com/jnMetaCode/agency-agents-zh,20335
2026-09-06,https://github.com/jnMetaCode/superpowers-zh,7996
2026-09-06,https://github.com/jqueryscript/awesome-claude-code,508
2026-09-06,https://github.com/kangarooking/cangjie-skill,9562
2026-09-06,https://github.com/karanb192/awesome-claude-skills,506
2026-09-06,https://github.com/karanb192/claude-code-hooks,500
2026-09-06,https://github.com/kepano/obsidian-skills,47929
2026-09-06,https://github.com/larksuite/cli,17033
2026-09-06,https://github.com/libukai/awesome-agent-skills,5055
2026-09-06,https://github.com/lidge-jun/opencodex,13568
2026-09-06,https://github.com/livetennisapi/livetennisapi-mcp,158
2026-09-06,https://github.com/liyupi/ai-guide,19589
2026-09-06,https://github.com/ljagiello/ctf-skills,3187
2026-09-06,https://github.com/luongnv89/claude-howto,41382
2026-09-06,https://github.com/magnitudedev/magnitude,3465
2026-09-06,https://github.com/mcp-use/mcp-use,10584
2026-09-06,https://github.com/memodb-io/Acontext,3684
2026-09-06,https://github.com/mukul975/Anthropic-Cybersecurity-Skills,32272
2026-09-06,https://github.com/muratcankoylan/Agent-Skills-for-Context-Engineering,17930
2026-09-06,https://github.com/musistudio/claude-code-router,37099
2026-09-06,https://github.com/muxuuu/serenity-skill,3958
2026-09-06,https://github.com/mvanhorn/last30days-skill,61404
2026-09-06,https://github.com/nexu-io/html-anything,8681
2026-09-06,https://github.com/nexu-io/open-design,94384
2026-09-06,https://github.com/nicobailon/visual-explainer,9656
2026-09-06,https://github.com/nirholas/XActions,510
2026-09-06,https://github.com/obra/superpowers,282258
2026-09-06,https://github.com/omnigent-ai/omnigent,9734
2026-09-06,https://github.com/op7418/Humanizer-zh,16762
2026-09-06,https://github.com/op7418/guizang-ppt-skill,25721
2026-09-06,https://github.com/openai/codex-plugin-cc,32836
2026-09-06,https://github.com/phuryn/pm-skills,26038
2026-09-06,https://github.com/pueschel88/Tradingview-MCP,133
2026-09-06,https://github.com/refly-ai/refly,7502
2026-09-06,https://github.com/remotion-dev/skills,4494
2026-09-06,https://github.com/router-for-me/CLIProxyAPI,50646
2026-09-06,https://github.com/ruvnet/metaharness,632
2026-09-06,https://github.com/ruvnet/ruflo,70832
2026-09-06,https://github.com/s1dashu/ip-as-logo-skill,4980
2026-09-06,https://github.com/samber/cc-skills-golang,3182
2026-09-06,https://github.com/shanraisshan/claude-code-best-practice,65665
2026-09-06,https://github.com/shareAI-lab/learn-claude-code,76160
2026-09-06,https://github.com/shlokkhemani/rabbithole,310
2026-09-06,https://github.com/sickn33/agentic-awesome-skills,46055
2026-09-06,https://github.com/silasxbt/anti-api,502
2026-09-06,https://github.com/sirmalloc/ccstatusline,12784
2026-09-06,https://github.com/siteboon/claudecodeui,13599
2026-09-06,https://github.com/slopus/happy,23660
2026-09-06,https://github.com/smtg-ai/claude-squad,8435
2026-09-06,https://github.com/snyk/agent-scan,3013
2026-09-06,https://github.com/steipete/CodexBar,20999
2026-09-06,https://github.com/stickerdaniel/linkedin-mcp-server,3359
2026-09-06,https://github.com/tech-leads-club/agent-skills,5139
2026-09-06,https://github.com/teng-lin/notebooklm-py,19175
2026-09-06,https://github.com/thedotmack/claude-mem,93321
2026-09-06,https://github.com/trailhq/Graft,5702
2026-09-06,https://github.com/travisvn/awesome-claude-skills,14978
2026-09-06,https://github.com/tt-a1i/archify,50262
2026-09-06,https://github.com/twostraws/SwiftUI-Agent-Skill,4661
2026-09-06,https://github.com/vercel-labs/agent-skills,30895
2026-09-06,https://github.com/vercel-labs/skills,30501
2026-09-06,https://github.com/virgiliojr94/book-to-skill,28753
2026-09-06,https://github.com/wanghuan9/skilldock,515
2026-09-06,https://github.com/wanshuiyin/Auto-claude-code-research-in-sleep,15780
2026-09-06,https://github.com/wasp-lang/open-saas,15736
2026-09-06,https://github.com/winfunc/opcode,22392
2026-09-06,https://github.com/wonderwhy-er/DesktopCommanderMCP,9500
2026-09-06,https://github.com/wshobson/agents,39454
2026-09-06,https://github.com/wuyoscar/GPT-Image2-Skill,5179
2026-09-06,https://github.com/x1xhlol/system-prompts-and-models-of-ai-tools,143397
2026-09-06,https://github.com/xbtlin/ai-berkshire,16203
2026-09-06,https://github.com/xingkongliang/skills-manager,4480
2026-09-06,https://github.com/ykdojo/claude-code-tips,10046
2026-09-06,https://github.com/yzfly/Awesome-MCP-ZH,7631
2026-09-06,https://github.com/zebbern/claude-code-guide,4604
2026-09-06,https://github.com/zhaoxuya520/reverse-skill,34763
2026-09-06,https://github.com/zilliztech/claude-context,12492
2026-09-06,https://github.com/zubair-trabzada/geo-seo-claude,10310
2026-09-06,https://github.com/1517005260/graph-rag-agent,2332
2026-09-06,https://github.com/Accenture/AmpliGraph,2238
2026-09-06,https://github.com/AgriciDaniel/claude-obsidian,14676
2026-09-06,https://github.com/Anbeeld/AGENTS.md,158
2026-09-06,https://github.com/ApodexAI/FrontierAgent,1854
2026-09-06,https://github.com/ArthurClune/claude-md-examples,142
2026-09-06,https://github.com/Azure-Samples/graphrag-accelerator,2409
2026-09-06,https://github.com/BayramAnnakov/claude-reflect,1428
2026-09-06,https://github.com/Claudate/project-multilevel-index,139
2026-09-06,https://github.com/DenisSergeevitch/repo-task-proof-loop,728
2026-09-06,https://github.com/DeusData/codebase-memory-mcp,42414
2026-09-06,https://github.com/Devin-AXIS/iPolloWork,5406
2026-09-06,https://github.com/Egonex-AI/Understand-Anything,81641
2026-09-06,https://github.com/FalkorDB/FalkorDB,5911
2026-09-06,https://github.com/Fission-AI/OpenSpec,67427
2026-09-06,https://github.com/FlorianBruniaux/claude-cowork-guide,246
2026-09-06,https://github.com/Gentleman-Programming/agent-teams-lite,1249
2026-09-06,https://github.com/Gentleman-Programming/gentle-ai,6304
2026-09-06,https://github.com/Gitlawb/zero,1658
2026-09-06,https://github.com/Graphify-Labs/graphify,115213
2026-09-06,https://github.com/Infrasity-Labs/dev-gtm-claude-skills,123
2026-09-06,https://github.com/IsHexx/system-prompts-and-models-of-ai-tools-chinese,1232
2026-09-06,https://github.com/JohnRiceML/clawport-ui,906
2026-09-06,https://github.com/JuliusBrussee/cavekit,1141
2026-09-06,https://github.com/Kohaku-Lab/KohakuTerrarium,497
2026-09-06,https://github.com/Kulaxyz/self-learning-skills,949
2026-09-06,https://github.com/LukeRenton/explore-claude-code,308
2026-09-06,https://github.com/MaJerle/c-code-style,1345
2026-09-06,https://github.com/Nanako0129/sepia,2310
2026-09-06,https://github.com/Natfii/UnrealClaude,898
2026-09-06,https://github.com/OSU-NLP-Group/HippoRAG,3982
2026-09-06,https://github.com/OpenSPG/openspg,2231
2026-09-06,https://github.com/Orkas-AI/Orkas,1752
2026-09-06,https://github.com/Piebald-AI/claude-code-system-prompts,12588
2026-09-06,https://github.com/Pimzino/claude-code-spec-workflow,3856
2026-09-06,https://github.com/Pimzino/spec-workflow-mcp,4291
2026-09-06,https://github.com/PleasePrompto/notebooklm-mcp,3410
2026-09-06,https://github.com/Priivacy-ai/spec-kitty,1601
2026-09-06,https://github.com/SethGammon/Citadel,916
2026-09-06,https://github.com/Signet-AI/signetai,270
2026-09-06,https://github.com/StreetLamb/tribe,1084
2026-09-06,https://github.com/ThaddaeusSandidge/BorisChernyClaudeMarkdown,192
2026-09-06,https://github.com/TheColliny/FableClaudeMDForOpus,248
2026-09-06,https://github.com/TheDecipherist/claude-code-mastery,545
2026-09-06,https://github.com/ThibautBaissac/rails_ai_agents,659
2026-09-06,https://github.com/TinyAGI/tinyagi,3611
2026-09-06,https://github.com/WoJiSama/skill-based-architecture,554
2026-09-06,https://github.com/WorldFlowAI/everything-claude-code,2520
2026-09-06,https://github.com/Yeachan-Heo/oh-my-codex,32999
2026-09-06,https://github.com/Yvictor/TradingGym,1915
2026-09-06,https://github.com/ZSeven-W/openpencil,5847
2026-09-06,https://github.com/aakashg/pm-claude-code-setup,152
2026-09-06,https://github.com/abhigyanpatwari/GitNexus,47075
2026-09-06,https://github.com/abhishekray07/claude-md-templates,323
2026-09-06,https://github.com/agent-sh/agnix,404
2026-09-06,https://github.com/alexeykrol/claude-code-starter,192
2026-09-06,https://github.com/alirezarezvani/ClaudeForge,424
2026-09-06,https://github.com/astrio-labs/forall,598
2026-09-06,https://github.com/athensresearch/athens,6302
2026-09-06,https://github.com/augmnt/augments-mcp-server,128
2026-09-06,https://github.com/automazeio/ccpm,8363
